date,pm25
2015-12-02,23.0
2015-12-03,42.0
2015-12-04,22.0
2015-12-05,17.0
2015-12-06,11.0
2015-12-07,35.0
2015-12-08,19.0
2015-12-09,18.0
2015-12-10,21.0
2015-12-11,30.0
2015-12-12,32.0
2015-12-13,31.0
2015-12-14,30.0
2015-12-15,22.0
2015-12-16,20.0
2015-12-17,15.0
2015-12-18,28.0
2015-12-19,60.0
2015-12-20,69.0
2015-12-21,39.0
2015-12-22,39.0
2015-12-23,33.0
2015-12-24,48.0
2015-12-25,52.0
2015-12-26,59.0
2015-12-27,46.0
2015-12-28,37.0
2015-12-29,13.0
2015-12-30,48.0
2015-12-31,12.0
2016-01-04,62.0
2015-07-02,26.0
2015-07-03,29.0
2015-07-04,30.0
2015-07-05,28.0
2015-07-06,26.0
2015-07-07,27.0
2015-07-08,45.0
2015-07-09,60.0
2015-07-10,48.0
2015-07-11,62.0
2015-07-12,56.0
2015-07-13,59.0
2015-07-14,12.0
2015-07-15,10.0
2015-07-16,14.0
2015-07-17,8.0
2015-07-18,9.0
2015-07-19,10.0
2015-07-20,10.0
2015-07-21,13.0
2015-07-22,11.0
2015-07-23,20.0
2015-07-24,23.0
2015-07-25,22.0
2015-07-26,13.0
2015-07-27,7.0
2015-07-28,9.0
2015-07-29,9.0
2015-07-30,10.0
2015-07-31,29.0
2015-08-01,27.0
2015-08-02,20.0
2015-08-03,19.0
2015-08-04,37.0
2015-08-05,51.0
2015-08-06,27.0
2015-08-07,25.0
2015-08-08,21.0
2015-08-09,17.0
2015-08-10,25.0
2015-08-11,28.0
2015-08-12,52.0
2015-08-13,52.0
2015-08-14,60.0
2015-08-15,31.0
2015-08-16,9.0
2015-08-17,13.0
2015-08-18,13.0
2015-08-19,11.0
2015-08-20,19.0
2015-08-21,24.0
2015-08-22,12.0
2015-08-23,9.0
2015-08-24,18.0
2015-08-25,88.0
2015-08-26,187.0
2015-08-27,161.0
2015-08-28,266.0
2015-08-29,150.0
2015-08-30,89.0
2015-08-31,30.0
2015-09-01,7.0
2015-09-02,11.0
2015-09-03,16.0
2015-09-04,9.0
2015-09-05,6.0
2015-09-06,10.0
2015-09-07,4.0
2015-09-08,6.0
2015-09-09,17.0
2015-09-10,9.0
2015-09-11,28.0
2015-09-12,20.0
2015-09-13,29.0
2015-09-14,4.0
2015-09-15,9.0
2015-09-16,17.0
2015-09-17,8.0
2015-09-18,19.0
2015-09-19,19.0
2015-09-20,12.0
2015-09-21,9.0
2015-09-22,8.0
2015-09-23,18.0
2015-09-24,30.0
2015-09-25,34.0
2015-09-26,39.0
2015-09-27,14.0
2015-09-28,7.0
2015-09-29,14.0
2015-09-30,26.0
2015-10-01,27.0
2015-04-09,20.0
2015-04-10,33.0
2015-04-11,42.0
2015-04-12,29.0
2015-04-13,15.0
2015-04-14,35.0
2015-04-15,39.0
2015-04-16,15.0
2015-04-17,19.0
2015-04-18,21.0
2015-04-19,12.0
2015-04-20,31.0
2015-04-21,22.0
2015-04-22,37.0
2015-04-23,44.0
2015-04-24,23.0
2015-04-25,26.0
2015-04-26,25.0
2015-04-27,34.0
2015-04-28,28.0
2015-04-29,21.0
2015-04-30,28.0
2015-05-01,24.0
2015-05-02,27.0
2015-05-03,16.0
2015-05-04,29.0
2015-05-05,31.0
2015-05-06,43.0
2015-05-07,119.0
2015-05-08,22.0
2015-05-09,42.0
2015-05-10,37.0
2015-05-11,47.0
2015-05-12,28.0
2015-05-13,42.0
2015-05-14,44.0
2015-05-15,46.0
2015-05-16,59.0
2015-05-20,19.0
2015-05-21,33.0
2015-05-22,26.0
2015-05-23,35.0
2015-05-24,35.0
2015-05-25,44.0
2015-05-26,35.0
2015-05-27,34.0
2015-05-28,38.0
2015-05-29,60.0
2015-05-30,57.0
2015-05-31,26.0
2015-06-01,33.0
2015-06-02,32.0
2015-06-03,45.0
2015-06-04,25.0
2015-06-05,23.0
2015-06-06,24.0
2015-06-07,41.0
2015-06-08,46.0
2015-06-09,39.0
2015-06-10,27.0
2015-06-11,33.0
2015-06-12,44.0
2015-06-13,34.0
2015-06-14,22.0
2015-06-15,24.0
2015-06-16,35.0
2015-06-17,34.0
2015-06-18,29.0
2015-06-19,32.0
2015-06-20,16.0
2015-06-21,12.0
2015-06-22,15.0
2015-06-23,22.0
2015-06-24,20.0
2015-06-25,20.0
2015-06-26,33.0
2015-06-27,33.0
2015-06-28,41.0
2015-06-29,34.0
2015-06-30,29.0
2015-07-01,60.0
2015-01-02,22.0
2015-01-03,33.0
2015-01-04,19.0
2015-01-05,30.0
2015-01-06,34.0
2015-01-07,33.0
2015-01-08,31.0
2015-01-09,16.0
2015-01-10,33.0
2015-01-11,45.0
2015-01-12,70.0
2015-01-13,42.0
2015-01-14,14.0
2015-01-15,14.0
2015-01-16,14.0
2015-01-17,13.0
2015-01-18,14.0
2015-01-19,19.0
2015-01-20,15.0
2015-01-21,21.0
2015-01-22,25.0
2015-01-23,9.0
2015-01-24,22.0
2015-01-25,12.0
2015-01-26,16.0
2015-01-27,44.0
2015-01-28,49.0
2015-01-29,61.0
2015-01-30,66.0
2015-01-31,42.0
2015-02-01,30.0
2015-02-02,38.0
2015-02-03,59.0
2015-02-04,54.0
2015-02-05,40.0
2015-02-06,46.0
2015-02-07,51.0
2015-02-08,66.0
2015-02-09,58.0
2015-02-10,65.0
2015-02-11,81.0
2015-02-12,89.0
2015-02-13,48.0
2015-02-14,23.0
2015-02-15,38.0
2015-02-16,24.0
2015-02-17,21.0
2015-02-18,53.0
2015-02-19,45.0
2015-02-20,18.0
2015-02-21,24.0
2015-02-22,19.0
2015-02-23,27.0
2015-02-24,22.0
2015-02-25,22.0
2015-02-26,21.0
2015-02-27,25.0
2015-02-28,43.0
2015-03-01,32.0
2015-03-02,33.0
2015-03-03,18.0
2015-03-04,28.0
2015-03-05,36.0
2015-03-06,20.0
2015-03-07,21.0
2015-03-08,28.0
2015-03-09,15.0
2015-03-10,21.0
2015-03-11,39.0
2015-03-12,49.0
2015-03-13,25.0
2015-03-14,27.0
2015-03-15,21.0
2015-03-16,20.0
2015-03-17,36.0
2015-03-18,34.0
2015-03-19,38.0
2015-03-20,37.0
2015-03-21,57.0
2015-03-22,35.0
2015-03-23,24.0
2015-03-24,51.0
2015-03-25,53.0
2015-03-26,43.0
2015-03-27,16.0
2015-03-28,26.0
2015-03-29,29.0
2015-03-30,13.0
2015-03-31,19.0
2014-10-02,19.0
2014-10-03,13.0
2014-10-04,23.0
2014-10-05,13.0
2014-10-06,19.0
2014-10-07,39.0
2014-10-08,41.0
2014-10-09,41.0
2014-10-10,44.0
2014-10-11,32.0
2014-10-12,23.0
2014-10-17,59.0
2014-10-18,18.0
2014-10-19,28.0
2014-10-20,21.0
2014-10-21,32.0
2014-10-22,26.0
2014-10-23,40.0
2014-10-24,22.0
2014-10-25,25.0
2014-10-26,28.0
2014-10-27,23.0
2014-10-28,17.0
2014-10-29,47.0
2014-10-30,34.0
2014-10-31,44.0
2014-11-01,35.0
2014-11-02,27.0
2014-11-03,26.0
2014-11-04,23.0
2014-11-05,28.0
2014-11-06,31.0
2014-11-07,33.0
2014-11-08,24.0
2014-11-09,38.0
2014-11-10,23.0
2014-11-11,36.0
2014-11-12,24.0
2014-11-13,50.0
2014-11-14,57.0
2014-11-15,54.0
2014-11-16,28.0
2014-11-17,32.0
2014-11-18,26.0
2014-11-19,33.0
2014-11-20,58.0
2014-11-21,32.0
2014-11-22,17.0
2014-11-23,20.0
2014-11-24,23.0
2014-11-25,29.0
2014-11-26,24.0
2014-11-27,70.0
2014-11-28,33.0
2014-11-29,28.0
2014-11-30,23.0
2014-12-01,29.0
2014-12-02,16.0
2014-12-03,31.0
2014-12-04,32.0
2014-12-05,29.0
2014-12-06,64.0
2014-12-07,44.0
2014-12-08,27.0
2014-12-09,35.0
2014-12-10,26.0
2014-12-11,18.0
2014-12-12,22.0
2014-12-13,28.0
2014-12-14,24.0
2014-12-15,25.0
2014-12-16,38.0
2014-12-17,59.0
2014-12-18,42.0
2014-12-19,35.0
2014-12-20,24.0
2014-12-21,19.0
2014-12-22,23.0
2014-12-23,34.0
2014-12-24,30.0
2014-12-25,14.0
2014-12-26,29.0
2014-12-27,14.0
2014-12-28,26.0
2014-12-29,35.0
2014-07-29,38.0
2014-08-09,45.0
2014-08-10,36.0
2014-08-11,43.0
2014-08-13,57.0
2014-08-14,54.0
2014-08-16,47.0
2014-08-17,35.0
2014-08-18,58.0
2014-08-19,70.0
2014-08-20,70.0
2014-08-21,37.0
2014-08-22,39.0
2014-08-23,39.0
2014-08-24,36.0
2014-08-25,37.0
2014-08-26,37.0
2014-08-27,54.0
2014-08-28,37.0
2014-08-29,23.0
2014-08-30,23.0
2014-08-31,20.0
2014-09-01,27.0
2014-09-02,19.0
2014-09-03,23.0
2014-09-04,24.0
2014-09-05,23.0
2014-09-06,27.0
2014-09-07,31.0
2014-09-08,33.0
2014-09-09,14.0
2014-09-10,20.0
2014-09-11,17.0
2014-09-12,19.0
2014-09-13,23.0
2014-09-14,24.0
2014-09-15,26.0
2014-09-16,28.0
2014-09-17,31.0
2014-09-18,44.0
2014-09-19,56.0
2014-09-20,44.0
2014-09-21,21.0
2014-09-22,33.0
2014-09-23,47.0
2014-09-24,57.0
2014-09-25,35.0
2014-09-26,39.0
2014-09-27,56.0
2014-09-28,35.0
2014-09-29,26.0
2014-09-30,23.0
2014-10-01,20.0
